test_fna/5_AE016877.fasta	test_fna/5_AE016877.fasta	1349-0|1349|1349	1.000000	0.000000	1.000000	0.000000	-nan[-nan,-nan]	nan[nan,nan]	-nan[-nan,-nan]	nan[nan,nan]	-NAN	-NAN	-NAN	-NAN
test_fna/1_AE016877.fasta	test_fna/18_AE016877.fasta	161-1|1321|1316	0.065024	0.131428	0.122340	0.131309	0.064508[0.054832,0.074184]	0.131896[0.123726,0.141483]	0.121369[0.103725,0.139012]	0.131808[0.123324,0.141625]	2.555836E-39	9.880013E-42	2.456159E-36	9.494692E-39
test_fna/1_AE016877.fasta	test_fna/AE016877.fasta	1171-0|1329|1316	0.794437	0.007604	0.889818	0.007296	0.794422[0.773791,0.815053]	0.007605[0.006717,0.008527]	0.889801[0.872882,0.906720]	0.007297[0.006120,0.008497]	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
test_fna/1_AE016877.fasta	test_fna/21_AE016877.fasta	120-1|1400|1316	0.046225	0.151642	0.091185	0.149679	0.045662[0.037632,0.053693]	0.152374[0.142727,0.163981]	0.090075[0.074607,0.105543]	0.150444[0.140540,0.162220]	3.787403E-29	1.785059E-30	3.639694E-26	1.715441E-27
test_fna/1_AE016877.fasta	test_fna/30_AE016877.fasta	58-1|1363|1316	0.022129	0.196226	0.044073	0.195119	0.021531[0.015974,0.027088]	0.197900[0.183890,0.216217]	0.042883[0.031937,0.053828]	0.196831[0.182622,0.215250]	1.545863E-14	8.037990E-15	1.485574E-11	7.724509E-12
test_fna/1_AE016877.fasta	test_fna/2_AE016877.fasta	933-0|1326|1316	0.545933	0.021734	0.708967	0.021497	0.545849[0.522243,0.569455]	0.021740[0.020041,0.023541]	0.708857[0.684313,0.733402]	0.021506[0.019379,0.023709]	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
test_fna/1_AE016877.fasta	test_fna/3_AE016877.fasta	813-0|1333|1316	0.442810	0.030504	0.617781	0.030101	0.442675[0.419954,0.465395]	0.030517[0.028365,0.032818]	0.617592[0.591335,0.643848]	0.030120[0.027518,0.032836]	2.247900E-319	0.000000E+00	2.160232E-316	0.000000E+00
test_fna/1_AE016877.fasta	test_fna/16_AE016877.fasta	200-1|1316|1316	0.082237	0.117752	0.151976	0.117752	0.081748[0.070859,0.092637]	0.118096[0.110907,0.126399]	0.151073[0.131724,0.170422]	0.118125[0.110593,0.126691]	2.608691E-49	3.632800E-53	2.506952E-46	3.491121E-50
test_fna/1_AE016877.fasta	test_fna/10_AE016877.fasta	407-0|1317|1316	0.182839	0.073370	0.309271	0.073346	0.182485[0.166439,0.198530]	0.073472[0.069048,0.078371]	0.308671[0.283712,0.333629]	0.073467[0.068608,0.078737]	2.263577E-110	4.211104E-130	2.175297E-107	4.046871E-127
test_fna/1_AE016877.fasta	test_fna/11_AE016877.fasta	328-0|1245|1316	0.146888	0.085125	0.263454	0.083367	0.146500[0.131834,0.161167]	0.085268[0.080099,0.091057]	0.262760[0.238311,0.287208]	0.083532[0.077972,0.089636]	1.197368E-85	8.349766E-99	1.150671E-82	8.024125E-96
test_fna/1_AE016877.fasta	test_fna/29_AE016877.fasta	49-1|1261|1316	0.019383	0.204338	0.038858	0.202990	0.018803[0.013508,0.024098]	0.206200[0.191018,0.226545]	0.037696[0.027184,0.048208]	0.204888[0.189514,0.225321]	1.697894E-12	1.045471E-12	1.631676E-09	1.004698E-09
test_fna/1_AE016877.fasta	test_fna/15_AE016877.fasta	188-1|1323|1316	0.076703	0.121785	0.142857	0.121619	0.076205[0.065701,0.086709]	0.122164[0.114700,0.130821]	0.141929[0.123074,0.160784]	0.122027[0.114231,0.130936]	3.481712E-46	1.455739E-49	3.345925E-43	1.398965E-46
test_fna/1_AE016877.fasta	test_fna/6_AE016877.fasta	584-0|1279|1316	0.290403	0.049893	0.456607	0.048996	0.290161[0.270326,0.309997]	0.049934[0.046754,0.053391]	0.456227[0.428930,0.483525]	0.049048[0.045416,0.052904]	4.360464E-181	1.168494E-235	4.190406E-178	1.122923E-232
test_fna/1_AE016877.fasta	test_fna/19_AE016877.fasta	146-1|1321|1316	0.058611	0.137540	0.110942	0.137422	0.058084[0.048899,0.067270]	0.138073[0.129437,0.148287]	0.109945[0.093044,0.126847]	0.137986[0.129048,0.148418]	1.408652E-35	1.559865E-37	1.353714E-32	1.499030E-34
test_fna/1_AE016877.fasta	test_fna/23_AE016877.fasta	97-1|1272|1316	0.038940	0.161924	0.076258	0.160852	0.038392[0.030846,0.045937]	0.162778[0.152016,0.175999]	0.075183[0.060692,0.089674]	0.161739[0.150723,0.175121]	1.005216E-23	1.363997E-24	9.660130E-21	1.310801E-21
test_fna/1_AE016877.fasta	test_fna/12_AE016877.fasta	272-0|1269|1316	0.117596	0.097408	0.214342	0.096261	0.117167[0.104060,0.130274]	0.097613[0.091714,0.104290]	0.213559[0.191011,0.236108]	0.096490[0.090217,0.103464]	4.981839E-69	3.178474E-77	4.787547E-66	3.054514E-74
test_fna/1_AE016877.fasta	test_fna/24_AE016877.fasta	94-1|1296|1316	0.037331	0.164464	0.072531	0.163984	0.036775[0.029423,0.044126]	0.165370[0.154421,0.178864]	0.071449[0.057426,0.085473]	0.164923[0.153722,0.178579]	5.369159E-23	8.761136E-24	5.159762E-20	8.419452E-21
test_fna/1_AE016877.fasta	test_fna/27_AE016877.fasta	78-1|1369|1316	0.029919	0.177849	0.059271	0.176603	0.029334[0.022857,0.035812]	0.179047[0.166969,0.194247]	0.058112[0.045471,0.070752]	0.177837[0.165536,0.193167]	3.460783E-19	1.023514E-19	3.325812E-16	9.835974E-17
test_fna/1_AE016877.fasta	test_fna/13_AE016877.fasta	269-1|1271|1316	0.116048	0.098150	0.211644	0.097053	0.115616[0.102599,0.128634]	0.098359[0.092415,0.105091]	0.210857[0.188431,0.233283]	0.097286[0.090969,0.104314]	3.593873E-68	3.884185E-76	3.453712E-65	3.732701E-73
test_fna/1_AE016877.fasta	test_fna/28_AE016877.fasta	61-1|1324|1316	0.023653	0.192157	0.046353	0.191967	0.023066[0.017272,0.028860]	0.193691[0.180038,0.211414]	0.045203[0.033979,0.056428]	0.193537[0.179675,0.211376]	3.014674E-15	1.471791E-15	2.897101E-12	1.414392E-12
test_fna/1_AE016877.fasta	test_fna/8_AE016877.fasta	462-0|1284|1316	0.216090	0.064660	0.359813	0.063886	0.215777[0.198339,0.233214]	0.064734[0.060767,0.069098]	0.359291[0.333048,0.385535]	0.063976[0.059570,0.068717]	2.989017E-130	6.588653E-159	2.872445E-127	6.331696E-156
test_fna/1_AE016877.fasta	test_fna/20_AE016877.fasta	127-1|1321|1316	0.050598	0.146254	0.096505	0.146135	0.050058[0.041527,0.058589]	0.146892[0.137562,0.158060]	0.095475[0.079598,0.111353]	0.146806[0.137191,0.158173]	6.541823E-31	2.307188E-32	6.286692E-28	2.217207E-29
test_fna/18_AE016877.fasta	test_fna/5_AE016877.fasta	130-1|1349|1321	0.051181	0.145572	0.098410	0.144913	0.050636[0.042109,0.059162]	0.146209[0.136987,0.157225]	0.097362[0.081375,0.113348]	0.145583[0.136081,0.156793]	1.299944E-31	3.804284E-33	1.249246E-28	3.655917E-30
test_fna/18_AE016877.fasta	test_fna/26_AE016877.fasta	24-1|1327|1321	0.009146	0.250647	0.018168	0.250506	0.008532[0.005013,0.012051]	0.254957[0.233591,0.287978]	0.016947[0.009987,0.023908]	0.254853[0.233347,0.287906]	1.007889E-06	9.114306E-07	9.685817E-04	8.758848E-04
test_fna/18_AE016877.fasta	test_fna/4_AE016877.fasta	121-1|1366|1321	0.047155	0.150453	0.091597	0.149397	0.046600[0.038444,0.054755]	0.151160[0.141565,0.162696]	0.090518[0.075045,0.105991]	0.150138[0.140275,0.161854]	2.060525E-29	9.744369E-31	1.980164E-26	9.364339E-28
test_fna/18_AE016877.fasta	test_fna/22_AE016877.fasta	32-1|1244|1321	0.012633	0.230677	0.025723	0.228772	0.012045[0.007796,0.016293]	0.233622[0.215003,0.260544]	0.024525[0.015930,0.033120]	0.231754[0.212975,0.258723]	1.371602E-08	1.118993E-08	1.318110E-05	1.075352E-05
test_fna/18_AE016877.fasta	test_fna/9_AE016877.fasta	86-1|1331|1321	0.033515	0.170973	0.065102	0.170737	0.032943[0.026037,0.039850]	0.172014[0.160536,0.186299]	0.063992[0.050794,0.077189]	0.171813[0.160093,0.186249]	4.404710E-21	1.017083E-21	4.232927E-18	9.774163E-19
test_fna/18_AE016877.fasta	test_fna/7_AE016877.fasta	92-1|1278|1321	0.036697	0.165497	0.071987	0.164454	0.036142[0.028836,0.043449]	0.166415[0.155347,0.180088]	0.070899[0.056828,0.084971]	0.165406[0.154091,0.179233]	1.572237E-22	2.661097E-23	1.510920E-19	2.557314E-20
test_fna/18_AE016877.fasta	test_fna/25_AE016877.fasta	22-1|1451|1321	0.008000	0.258946	0.016654	0.255944	0.007356[0.004162,0.010550]	0.264153[0.241813,0.299547]	0.015313[0.008691,0.021935]	0.261191[0.238729,0.296591]	3.177029E-06	2.915101E-06	3.053125E-03	2.801412E-03
test_fna/18_AE016877.fasta	test_fna/17_AE016877.fasta	37-1|1356|1321	0.014015	0.224274	0.028009	0.223452	0.013403[0.009016,0.017790]	0.227028[0.209602,0.251534]	0.026786[0.018079,0.035492]	0.226243[0.208652,0.250813]	1.057613E-09	8.211357E-10	1.016366E-06	7.891114E-07
test_fna/18_AE016877.fasta	test_fna/14_AE016877.fasta	38-1|1294|1321	0.014746	0.221143	0.029366	0.220494	0.014149[0.009589,0.018709]	0.223688[0.206508,0.247720]	0.028178[0.019161,0.037194]	0.223076[0.205725,0.247178]	5.950289E-10	4.525193E-10	5.718228E-07	4.348711E-07
test_fna/18_AE016877.fasta	test_fna/1_AE016877.fasta	161-1|1316|1321	0.065024	0.131428	0.122340	0.131309	0.064508[0.054832,0.074184]	0.131896[0.123726,0.141483]	0.121369[0.103725,0.139012]	0.131808[0.123324,0.141625]	2.555836E-39	9.880013E-42	2.456159E-36	9.494692E-39
test_fna/18_AE016877.fasta	test_fna/18_AE016877.fasta	1321-0|1321|1321	1.000000	0.000000	1.000000	0.000000	-nan[-nan,-nan]	nan[nan,nan]	-nan[-nan,-nan]	nan[nan,nan]	-NAN	-NAN	-NAN	-NAN
test_fna/18_AE016877.fasta	test_fna/AE016877.fasta	187-1|1329|1321	0.075924	0.122379	0.141559	0.122190	0.075422[0.064993,0.085851]	0.122764[0.115272,0.131456]	0.140624[0.121877,0.159371]	0.122604[0.114783,0.131546]	6.584062E-46	3.108768E-49	6.327284E-43	2.987526E-46
test_fna/18_AE016877.fasta	test_fna/21_AE016877.fasta	30-1|1400|1321	0.011148	0.238401	0.022710	0.236559	0.010521[0.006666,0.014376]	0.241981[0.222707,0.270265]	0.021432[0.013623,0.029242]	0.240178[0.220759,0.268501]	4.418801E-08	3.747663E-08	4.246468E-05	3.601504E-05
test_fna/18_AE016877.fasta	test_fna/30_AE016877.fasta	13-1|1363|1321	0.004867	0.289810	0.009841	0.288825	0.004236[0.001773,0.006699]	0.298448[0.269955,0.352728]	0.008565[0.003596,0.013535]	0.297501[0.268905,0.351747]	3.745944E-04	3.647210E-04	3.599852E-01	3.504969E-01
test_fna/18_AE016877.fasta	test_fna/2_AE016877.fasta	154-1|1326|1321	0.061773	0.134443	0.116578	0.134324	0.061249[0.051837,0.070662]	0.134944[0.126561,0.144816]	0.115590[0.098348,0.132833]	0.134856[0.126167,0.144953]	1.485915E-37	9.749515E-40	1.427964E-34	9.369284E-37
test_fna/18_AE016877.fasta	test_fna/3_AE016877.fasta	133-1|1333|1321	0.052757	0.143770	0.100681	0.143487	0.052217[0.043533,0.060901]	0.144381[0.135279,0.155231]	0.099652[0.083499,0.115804]	0.144130[0.134741,0.155183]	2.325052E-32	5.840783E-34	2.234375E-29	5.612992E-31
test_fna/18_AE016877.fasta	test_fna/16_AE016877.fasta	42-1|1316|1321	0.016185	0.215411	0.031915	0.215293	0.015586[0.010820,0.020352]	0.217732[0.201350,0.240249]	0.030733[0.021408,0.040058]	0.217650[0.201088,0.240249]	7.285888E-11	5.246088E-11	7.001738E-08	5.041491E-08
test_fna/18_AE016877.fasta	test_fna/10_AE016877.fasta	85-1|1317|1321	0.033294	0.171374	0.064541	0.171279	0.032725[0.025823,0.039627]	0.172417[0.160873,0.186801]	0.063437[0.050273,0.076602]	0.172356[0.160571,0.186893]	7.448357E-21	1.778915E-21	7.157871E-18	1.709537E-18
test_fna/18_AE016877.fasta	test_fna/11_AE016877.fasta	69-1|1245|1321	0.027633	0.182678	0.055422	0.180799	0.027071[0.020705,0.033436]	0.183930[0.171116,0.200296]	0.054293[0.041706,0.066880]	0.182085[0.169053,0.198569]	3.867918E-17	1.403478E-17	3.717069E-14	1.348743E-14
test_fna/18_AE016877.fasta	test_fna/29_AE016877.fasta	20-1|1261|1321	0.007806	0.260465	0.015860	0.258996	0.007205[0.003930,0.010480]	0.265438[0.242222,0.303118]	0.014639[0.008010,0.021268]	0.264006[0.240661,0.301694]	8.089471E-06	7.515707E-06	7.773981E-03	7.222594E-03
test_fna/18_AE016877.fasta	test_fna/15_AE016877.fasta	32-1|1323|1321	0.012251	0.232573	0.024224	0.232526	0.011643[0.007529,0.015757]	0.235716[0.217059,0.262707]	0.023022[0.014934,0.031110]	0.235707[0.216890,0.262756]	1.452263E-08	1.207400E-08	1.395625E-05	1.160311E-05
test_fna/18_AE016877.fasta	test_fna/6_AE016877.fasta	99-1|1279|1321	0.039584	0.160937	0.077404	0.159920	0.039034[0.031443,0.046625]	0.161779[0.151128,0.174836]	0.076328[0.061776,0.090880]	0.160794[0.149888,0.174015]	3.415326E-24	4.308238E-25	3.282128E-21	4.140217E-22
test_fna/18_AE016877.fasta	test_fna/19_AE016877.fasta	43-1|1321|1321	0.016545	0.214059	0.032551	0.214059	0.015945[0.011129,0.020761]	0.216330[0.200130,0.238506]	0.031371[0.021971,0.040772]	0.216366[0.199985,0.238628]	4.307594E-11	3.057124E-11	4.139598E-08	2.937896E-08
test_fna/18_AE016877.fasta	test_fna/23_AE016877.fasta	27-1|1272|1321	0.010522	0.241974	0.021226	0.240782	0.009923[0.006088,0.013758]	0.245601[0.225414,0.275898]	0.020018[0.012321,0.027715]	0.244446[0.224111,0.274780]	1.975753E-07	1.722372E-07	1.898699E-04	1.655200E-04
test_fna/18_AE016877.fasta	test_fna/12_AE016877.fasta	61-1|1269|1321	0.024120	0.190962	0.048069	0.189694	0.023546[0.017636,0.029456]	0.192433[0.178797,0.210134]	0.046925[0.035289,0.058560]	0.191201[0.177356,0.209011]	2.877777E-15	1.346224E-15	2.765543E-12	1.293721E-12
test_fna/18_AE016877.fasta	test_fna/24_AE016877.fasta	23-1|1296|1321	0.008867	0.252571	0.017747	0.251971	0.008259[0.004776,0.011742]	0.256972[0.235197,0.290986]	0.016530[0.009588,0.023472]	0.256410[0.234496,0.290450]	1.677834E-06	1.526220E-06	1.612399E-03	1.466697E-03
test_fna/18_AE016877.fasta	test_fna/27_AE016877.fasta	20-1|1369|1321	0.007491	0.263026	0.015140	0.261901	0.006863[0.003732,0.009995]	0.268453[0.245154,0.306342]	0.013872[0.007565,0.020180]	0.267367[0.243943,0.305265]	8.712633E-06	8.133305E-06	8.372841E-03	7.816106E-03
test_fna/18_AE016877.fasta	test_fna/13_AE016877.fasta	46-1|1271|1321	0.018068	0.208650	0.036192	0.207432	0.017482[0.012391,0.022573]	0.210672[0.195011,0.231871]	0.035019[0.024913,0.045126]	0.209491[0.193644,0.230773]	8.445723E-12	5.547599E-12	8.116340E-09	5.331243E-09
test_fna/18_AE016877.fasta	test_fna/28_AE016877.fasta	15-1|1324|1321	0.005703	0.279952	0.011355	0.279881	0.005083[0.002365,0.007801]	0.287109[0.260508,0.334757]	0.010120[0.004723,0.015518]	0.287077[0.260362,0.334712]	1.233598E-04	1.189454E-04	1.185487E-01	1.143065E-01
test_fna/18_AE016877.fasta	test_fna/8_AE016877.fasta	94-1|1284|1321	0.037435	0.164297	0.073209	0.163403	0.036880[0.029509,0.044252]	0.165197[0.154250,0.178688]	0.072124[0.057974,0.086274]	0.164336[0.153139,0.177985]	5.317343E-23	8.408237E-24	5.109966E-20	8.080316E-21
test_fna/18_AE016877.fasta	test_fna/20_AE016877.fasta	36-1|1321|1321	0.013814	0.225164	0.027252	0.225164	0.013210[0.008826,0.017593]	0.227924[0.210284,0.252855]	0.026059[0.017468,0.034650]	0.227961[0.210153,0.252961]	1.748715E-09	1.380615E-09	1.680516E-06	1.326771E-06
test_fna/AE016877.fasta	test_fna/5_AE016877.fasta	754-0|1349|1329	0.391892	0.035893	0.567344	0.035424	0.391722[0.369910,0.413534]	0.035912[0.033498,0.038506]	0.567098[0.540459,0.593737]	0.035451[0.032582,0.038458]	1.005391E-271	0.000000E+00	9.661807E-269	0.000000E+00
test_fna/AE016877.fasta	test_fna/26_AE016877.fasta	80-1|1327|1329	0.031056	0.175588	0.060286	0.175541	0.030479[0.023841,0.037117]	0.176725[0.164811,0.191674]	0.059166[0.046472,0.071861]	0.176713[0.164564,0.191807]	1.138909E-19	3.265301E-20	1.094492E-16	3.137954E-17
test_fna/AE016877.fasta	test_fna/4_AE016877.fasta	850-0|1366|1329	0.460705	0.028798	0.639579	0.027934	0.460577[0.437832,0.483321]	0.028810[0.026763,0.030994]	0.639401[0.613585,0.665217]	0.027951[0.025478,0.030527]	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
test_fna/AE016877.fasta	test_fna/22_AE016877.fasta	105-1|1244|1329	0.042545	0.156608	0.084405	0.154508	0.042006[0.034091,0.049920]	0.157372[0.147056,0.169943]	0.083336[0.067977,0.098695]	0.155305[0.144733,0.168037]	1.205529E-25	1.028651E-26	1.158513E-22	9.885335E-24
test_fna/AE016877.fasta	test_fna/9_AE016877.fasta	478-0|1331|1329	0.219065	0.063958	0.359669	0.063911	0.218748[0.201402,0.236094]	0.064032[0.060146,0.068300]	0.359148[0.333354,0.384941]	0.064001[0.059667,0.068659]	3.473117E-135	2.708912E-164	3.337665E-132	2.603264E-161
test_fna/AE016877.fasta	test_fna/7_AE016877.fasta	578-0|1278|1329	0.284869	0.050827	0.452269	0.049592	0.284622[0.264988,0.304257]	0.050869[0.047648,0.054374]	0.451877[0.424591,0.479163]	0.049647[0.045982,0.053539]	7.108724E-178	2.015980E-231	6.831483E-175	1.937356E-228
test_fna/AE016877.fasta	test_fna/25_AE016877.fasta	95-1|1451|1329	0.035382	0.167699	0.071482	0.164894	0.034787[0.027856,0.041718]	0.168722[0.157784,0.182190]	0.070281[0.056538,0.084024]	0.165954[0.154791,0.179553]	3.894226E-23	6.028684E-24	3.742351E-20	5.793565E-21
test_fna/AE016877.fasta	test_fna/17_AE016877.fasta	208-1|1356|1329	0.083973	0.116547	0.156509	0.115915	0.083477[0.072584,0.094370]	0.116888[0.109848,0.124996]	0.155585[0.136097,0.175072]	0.116285[0.108910,0.124649]	2.709375E-51	1.705394E-55	2.603709E-48	1.638883E-52
test_fna/AE016877.fasta	test_fna/14_AE016877.fasta	277-1|1294|1329	0.118073	0.097182	0.214065	0.096342	0.117638[0.104601,0.130676]	0.097388[0.091544,0.103996]	0.213276[0.190957,0.235595]	0.096573[0.090353,0.103482]	2.716870E-70	1.421982E-78	2.610912E-67	1.366525E-75
test_fna/AE016877.fasta	test_fna/1_AE016877.fasta	1171-0|1316|1329	0.794437	0.007604	0.889818	0.007296	0.794422[0.773791,0.815053]	0.007605[0.006717,0.008527]	0.889801[0.872882,0.906720]	0.007297[0.006120,0.008497]	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
test_fna/AE016877.fasta	test_fna/18_AE016877.fasta	187-1|1321|1329	0.075924	0.122379	0.141559	0.122190	0.075422[0.064993,0.085851]	0.122764[0.115272,0.131456]	0.140624[0.121877,0.159371]	0.122604[0.114783,0.131546]	6.584062E-46	3.108768E-49	6.327284E-43	2.987526E-46
test_fna/AE016877.fasta	test_fna/AE016877.fasta	1329-0|1329|1329	1.000000	0.000000	1.000000	0.000000	-nan[-nan,-nan]	nan[nan,nan]	-nan[-nan,-nan]	nan[nan,nan]	-NAN	-NAN	-NAN	-NAN
test_fna/AE016877.fasta	test_fna/21_AE016877.fasta	136-1|1400|1329	0.052449	0.144118	0.102333	0.142470	0.051894[0.043356,0.060432]	0.144750[0.135736,0.155475]	0.101250[0.085031,0.117468]	0.143135[0.133849,0.154046]	5.046539E-33	9.978953E-35	4.849724E-30	9.589774E-32
test_fna/AE016877.fasta	test_fna/30_AE016877.fasta	61-1|1363|1329	0.023185	0.193376	0.045899	0.192582	0.022586[0.016909,0.028264]	0.194975[0.181306,0.212721]	0.044714[0.033602,0.055825]	0.194217[0.180345,0.212073]	3.162466E-15	1.546685E-15	3.039130E-12	1.486364E-12
test_fna/AE016877.fasta	test_fna/2_AE016877.fasta	1053-0|1326|1329	0.657303	0.014478	0.794118	0.014408	0.657259[0.634016,0.680501]	0.014481[0.013179,0.015848]	0.794063[0.772297,0.815829]	0.014412[0.012722,0.016149]	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
test_fna/AE016877.fasta	test_fna/3_AE016877.fasta	922-0|1333|1329	0.529885	0.022946	0.693755	0.022852	0.529793[0.506341,0.553245]	0.022953[0.021197,0.024818]	0.693635[0.668850,0.718419]	0.022863[0.020669,0.025137]	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
test_fna/AE016877.fasta	test_fna/16_AE016877.fasta	217-1|1316|1329	0.089374	0.112961	0.164894	0.112653	0.088894[0.077574,0.100214]	0.113271[0.106425,0.121131]	0.164008[0.144001,0.184014]	0.112990[0.105797,0.121121]	9.361557E-54	2.142359E-58	8.996456E-51	2.058807E-55
test_fna/AE016877.fasta	test_fna/10_AE016877.fasta	452-0|1317|1329	0.206016	0.067123	0.343204	0.066839	0.205687[0.188773,0.222600]	0.067206[0.063138,0.071687]	0.342655[0.317022,0.368287]	0.066940[0.062431,0.071799]	7.149286E-126	1.280869E-151	6.870464E-123	1.230915E-148
test_fna/AE016877.fasta	test_fna/11_AE016877.fasta	366-0|1245|1329	0.165761	0.078590	0.293976	0.076516	0.165395[0.149898,0.180892]	0.078708[0.073936,0.084020]	0.293327[0.268037,0.318618]	0.076654[0.071485,0.082289]	1.835537E-97	1.063357E-114	1.763951E-94	1.021886E-111
test_fna/AE016877.fasta	test_fna/29_AE016877.fasta	51-1|1261|1329	0.020087	0.202153	0.040444	0.200490	0.019505[0.014126,0.024885]	0.203952[0.189058,0.223788]	0.039274[0.028553,0.049995]	0.202325[0.187239,0.222251]	5.929180E-13	3.491776E-13	5.697942E-10	3.355596E-10
test_fna/AE016877.fasta	test_fna/15_AE016877.fasta	216-1|1323|1329	0.088670	0.113415	0.163265	0.113274	0.088187[0.076926,0.099448]	0.113729[0.106861,0.121617]	0.162377[0.142504,0.182250]	0.113615[0.106399,0.121774]	1.789769E-53	5.048848E-58	1.719968E-50	4.851943E-55
test_fna/AE016877.fasta	test_fna/6_AE016877.fasta	664-0|1279|1329	0.341564	0.042182	0.519156	0.040972	0.341363[0.320285,0.362442]	0.042209[0.039439,0.045203]	0.518851[0.491467,0.546234]	0.041009[0.037794,0.044397]	2.051475E-221	3.447112E-302	1.971468E-218	3.312675E-299
test_fna/AE016877.fasta	test_fna/19_AE016877.fasta	161-1|1321|1329	0.064685	0.131735	0.121877	0.131546	0.064165[0.054538,0.073792]	0.132209[0.124034,0.141801]	0.120899[0.103318,0.138479]	0.132050[0.123565,0.141871]	2.657955E-39	1.046078E-41	2.554295E-36	1.005281E-38
test_fna/AE016877.fasta	test_fna/23_AE016877.fasta	107-1|1272|1329	0.042903	0.156105	0.084119	0.154720	0.042358[0.034454,0.050263]	0.156871[0.146649,0.169304]	0.083052[0.067886,0.098217]	0.155518[0.145036,0.168120]	4.181224E-26	3.539653E-27	4.018156E-23	3.401607E-24
test_fna/AE016877.fasta	test_fna/12_AE016877.fasta	302-0|1269|1329	0.131533	0.091183	0.237983	0.089722	0.131120[0.117314,0.144927]	0.091356[0.085857,0.097543]	0.237236[0.213831,0.260641]	0.089919[0.084038,0.096411]	1.235627E-77	3.950646E-88	1.187437E-74	3.796571E-85
test_fna/AE016877.fasta	test_fna/24_AE016877.fasta	100-1|1296|1329	0.039604	0.160907	0.077160	0.160117	0.039048[0.031493,0.046604]	0.161757[0.151154,0.174741]	0.076078[0.061644,0.090513]	0.161000[0.150142,0.174149]	2.046608E-24	2.568580E-25	1.966790E-21	2.468406E-22
test_fna/AE016877.fasta	test_fna/27_AE016877.fasta	85-1|1369|1329	0.032530	0.172779	0.063958	0.171846	0.031946[0.025203,0.038689]	0.173875[0.162313,0.188282]	0.062811[0.049767,0.075855]	0.172977[0.161183,0.187526]	8.006812E-21	1.905069E-21	7.694546E-18	1.830771E-18
test_fna/AE016877.fasta	test_fna/13_AE016877.fasta	302-0|1271|1329	0.131419	0.091231	0.237608	0.089821	0.131005[0.117210,0.144801]	0.091405[0.085905,0.097592]	0.236861[0.213487,0.260235]	0.090018[0.084136,0.096511]	1.265789E-77	4.359445E-88	1.216423E-74	4.189427E-85
test_fna/AE016877.fasta	test_fna/28_AE016877.fasta	64-1|1324|1329	0.024720	0.189464	0.048338	0.189346	0.024132[0.018221,0.030044]	0.190931[0.177597,0.208130]	0.047190[0.035768,0.058611]	0.190849[0.177302,0.208169]	6.145377E-16	2.799462E-16	5.905708E-13	2.690283E-13
test_fna/AE016877.fasta	test_fna/8_AE016877.fasta	522-0|1284|1329	0.249641	0.057340	0.406542	0.056254	0.249361[0.230817,0.267905]	0.057396[0.053834,0.061291]	0.406085[0.379223,0.432948]	0.056325[0.052321,0.060602]	2.204709E-153	3.086472E-193	2.118726E-150	2.966100E-190
